year,univ_cd,gicho_imsang_gb,gwamok_seq,gwamok_nm,pilsu_gb,hakgwa_gb,gaeseol_grade_gb,gaeseol_hakgi_gb,hakjeom,tot_silseup_jusu,tot_silseup_time,tot_silseup_time_busok_hosp,tot_silseup_time_pagyeon_hosp,tot_silseup_time_bogeonso,tot_silseup_time_1cha_gigwan,tot_silseup_time_gita,sub_intern_yn,sulgi_pyeongga_yn,jinryo_pyeongga_yn,gwaje_pyeongga_yn,chulseok_pyeongga_yn,portpolio_pyeongga_yn,gita_pyeongga_yn,sub_intern_tot_jusu,upd_ip,ins_ip,ins_date,ins_man,upd_date,upd_man
2019,UNIV17,2,22,가정의학과학실습,1,2,4,1,2,2,80,76,4,,,,0,1,1,1,1,1,0,,,,,,,
2019,UNIV17,2,25,마취통증의학실습,0,2,4,1,2,1,40,40,,,,,0,1,1,1,1,1,0,,,,,,,
2019,UNIV17,2,18,흉부외과학실습,0,2,4,1,2,1,40,40,,,,,0,1,1,1,1,1,0,,,,,,,
2019,UNIV17,2,10,영상의학실습,1,2,4,1,2,2,80,80,,,,,0,1,1,1,1,1,0,,,,,,,
2019,UNIV17,2,19,재활의학실습,0,2,4,1,2,1,40,36,4,,,,0,1,1,1,1,1,0,,,,,,,
2019,UNIV17,2,21,핵의학실습,0,2,4,1,2,1,40,40,,,,,0,1,1,1,1,1,0,,,,,,,
2019,UNIV17,2,6,지역사회의학실습,1,2,4,1,2,2,80,,,,,80,0,1,1,1,1,1,0,,,,,,,
2019,UNIV17,2,2,외과학실습,1,2,3,1,4,5,200,200,,,,,0,1,1,1,1,1,0,,,,,,,
2019,UNIV17,2,9,정형외과학실습,1,2,4,1,2,2,80,80,,,,,0,1,1,1,1,1,0,,,,,,,
2019,UNIV17,2,17,성형외과학실습,0,2,4,1,2,1,40,40,,,,,0,1,1,1,1,1,0,,,,,,,
2019,UNIV17,2,24,진단검사의학실습,0,2,4,1,2,1,40,40,,,,,0,1,1,1,1,1,0,,,,,,,
2019,UNIV17,2,11,응급의학실습,1,2,4,1,2,2,80,80,,,,,0,1,1,1,1,1,0,,,,,,,
2019,UNIV17,2,16,비뇨기과학실습,1,2,4,1,2,1,40,40,,,,,0,1,1,1,1,1,0,,,,,,,
2020-09-14 11:38:59.641000,YYYY-MM-DD HH24:MI:SS.FF,univ14,1,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2020-09-14 11:38:59.626000,YYYY-MM-DD HH24:MI:SS.FF,univ14,1,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2020-09-14 11:38:59.641000,YYYY-MM-DD HH24:MI:SS.FF,univ14,1,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2020-09-14 11:38:59.641000,YYYY-MM-DD HH24:MI:SS.FF,univ14,1,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2020-09-14 11:38:59.641000,YYYY-MM-DD HH24:MI:SS.FF,univ14,1,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2020-09-14 11:38:59.641000,YYYY-MM-DD HH24:MI:SS.FF,univ14,1,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2020-09-14 11:38:59.657000,YYYY-MM-DD HH24:MI:SS.FF,univ14,1,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2020-09-14 11:38:59.657000,YYYY-MM-DD HH24:MI:SS.FF,univ14,1,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2020-09-14 11:38:59.657000,YYYY-MM-DD HH24:MI:SS.FF,univ14,1,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2020-09-14 11:38:59.657000,YYYY-MM-DD HH24:MI:SS.FF,univ14,1,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2020-09-14 11:38:59.657000,YYYY-MM-DD HH24:MI:SS.FF,univ14,1,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2020-09-14 11:38:59.673000,YYYY-MM-DD HH24:MI:SS.FF,univ14,1,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2020-09-14 11:38:59.673000,YYYY-MM-DD HH24:MI:SS.FF,univ14,1,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2020-09-14 11:38:59.673000,YYYY-MM-DD HH24:MI:SS.FF,univ14,0,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2020-09-14 11:38:59.673000,YYYY-MM-DD HH24:MI:SS.FF,univ14,1,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2020-09-14 11:38:59.673000,YYYY-MM-DD HH24:MI:SS.FF,univ14,1,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2020-09-14 11:38:59.688000,YYYY-MM-DD HH24:MI:SS.FF,univ14,0,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2020-09-14 11:38:59.688000,YYYY-MM-DD HH24:MI:SS.FF,univ14,0,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2020-09-14 11:38:59.688000,YYYY-MM-DD HH24:MI:SS.FF,univ14,1,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2020-09-14 11:38:59.688000,YYYY-MM-DD HH24:MI:SS.FF,univ14,1,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2020-09-14 11:38:59.688000,YYYY-MM-DD HH24:MI:SS.FF,univ14,1,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2019,UNIV31,2,23,흉부외과학 실습,0,2,4,1,2,2,72,72,0,0,0,0,,1,1,1,1,1,0,,,,,,,
2019,UNIV31,2,5,정신과학 실습,1,2,3,2,3,4,144,144,0,0,0,0,,1,1,1,1,1,0,,,,,,,
2019,UNIV31,2,7,소아과학 실습,1,2,3,2,4,4,144,144,0,0,0,0,,1,1,1,1,1,0,,,,,,,
2019,UNIV31,2,4,진단검사의학 실습,1,2,3,1,2,2,72,72,0,0,0,0,,1,1,1,1,1,0,,,,,,,
2019,UNIV31,2,21,재활의학 및 보완대체의학 실습,0,2,4,1,2,2,72,72,0,0,0,0,,1,1,1,1,1,0,,,,,,,
2019,UNIV31,2,10,학생인턴 2,1,2,3,2,1,2,72,72,0,0,0,0,1,1,1,1,1,1,0,2,,,,,,
2019,UNIV31,2,9,학생인턴 1,1,2,3,2,1,2,72,72,0,0,0,0,1,1,1,1,1,1,0,2,,,,,,
2019,UNIV31,2,27,특성화선택화실습,1,2,4,2,1,2,80,0,80,0,0,0,,1,1,1,1,1,0,,,,,,,
2019,UNIV31,2,24,학생인턴 3,1,2,4,1,1,2,72,72,0,0,0,0,1,1,1,1,1,1,0,2,,,,,,
2019,UNIV31,2,13,가정의학 실습,1,2,4,1,2,2,72,72,0,0,0,0,,1,1,1,1,1,0,,,,,,,
2019,UNIV31,2,12,정형외과학 실습,1,2,4,1,2,2,72,72,0,0,0,0,,1,1,1,1,1,0,,,,,,,
2019,UNIV31,2,20,이비인후과학 실습,0,2,4,1,2,2,72,72,0,0,0,0,,1,1,1,1,1,0,,,,,,,
2019,UNIV31,2,26,해부병리학 실습,0,2,4,1,2,2,72,72,0,0,0,0,,1,1,1,1,1,0,,,,,,,
2019,UNIV31,2,14,마취통증의학 실습,0,2,4,1,2,2,72,72,0,0,0,0,,1,1,1,1,1,0,,,,,,,
2019,UNIV06,2,1,내과학,1,2,3,1,2,10,10,340,,,,,340,1,1,0,0,1,0,1,,,,,,
2019,UNIV06,2,18,신경외과학,1,2,4,1,2,2,1,32,,,,,32,0,1,0,0,1,0,,,,,,,
2019,UNIV06,2,19,흉부외과학,1,2,4,1,2,2,1,32,,,,,32,0,1,0,0,1,0,,,,,,,
2019,UNIV06,2,8,응급의학,1,2,3,1,2,2,2,68,,,,,68,0,1,0,0,1,0,,,,,,,
2019,UNIV06,2,22,비뇨기과학,1,2,4,1,2,2,1,32,,,,,32,0,1,0,0,1,0,,,,,,,
2019,UNIV06,2,7,진단검사의학,1,2,3,1,2,2,2,68,,,,,68,0,1,0,0,1,0,,,,,,,
2019,UNIV06,2,26,방사선종양학,1,2,4,1,2,2,1,32,,,,,32,0,1,0,0,1,0,,,,,,,
2019,UNIV06,2,6,영상의학,1,2,3,1,2,2,2,68,,,,,68,0,1,0,0,1,0,,,,,,,
2019,UNIV06,2,3,소아과학,1,2,3,1,2,5,6,204,,,,,204,1,1,0,0,1,0,1,,,,,,
2019,UNIV06,2,9,외과학,1,2,3,1,2,5,5,170,,,,,170,0,1,0,0,1,0,,,,,,,
2019,UNIV06,2,17,이비인후과학,1,2,4,1,2,2,1,32,,,,,32,0,1,0,0,1,0,,,,,,,
2019,UNIV06,2,4,정신과학,1,2,3,1,2,5,5,170,,,,,170,0,1,0,0,1,0,,,,,,,
2020-09-29 09:38:55.143000,YYYY-MM-DD HH24:MI:SS.FF,univ32,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-09-18 10:34:41.105000,YYYY-MM-DD HH24:MI:SS.FF,univ32,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2019,UNIV39,2,3,외과학실습1,1,2,3,-,3,3,120,120,0,0,0,0,0,1,1,1,1,0,1,,,,,,,
2019,UNIV39,2,7,내과학실습2,1,2,3,-,4,4,160,160,0,0,0,0,0,1,1,1,1,0,1,,,,,,,
2019,UNIV39,2,1,지역사회의학실습2,1,2,2,1,1,1,36,0,0,0,0,36,0,0,0,1,1,0,1,,,,,,,
2019,UNIV39,2,12,기초의학실습,0,2,3,-,1,1,40,40,0,0,0,0,0,0,0,1,1,0,1,,,,,,,
2019,UNIV39,2,20,병리학실습1,0,2,3,-,1,1,40,40,0,0,0,0,0,0,0,1,1,0,1,,,,,,,
2019,UNIV39,2,10,소아과학실습2,1,2,3,-,2,2,80,80,0,0,0,0,0,1,0,1,1,0,1,,,,,,,
2019,UNIV39,2,33,방사선종양학실습,0,2,4,-,1,1,36,36,0,0,0,0,0,0,0,1,1,0,1,,,,,,,
2020-10-22 10:15:51.325000,YYYY-MM-DD HH24:MI:SS.FF,univ10,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-10-22 10:15:51.328000,YYYY-MM-DD HH24:MI:SS.FF,univ10,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2019,UNIV39,2,27,마취통증의학실습2,0,2,4,-,1,1,36,36,0,0,0,0,0,1,0,0,1,0,1,,,,,,,
2019,UNIV39,2,30,안과학실습2,0,2,4,-,1,1,36,36,0,0,0,0,0,1,0,0,1,0,1,,,,,,,
2019,UNIV39,2,23,병리학실습2,0,2,4,-,1,1,36,36,0,0,0,0,0,1,0,0,1,0,1,,,,,,,
2019,UNIV39,2,17,비뇨기과학실습1,0,2,3,-,1,1,40,40,0,0,0,0,0,1,0,1,1,0,1,,,,,,,
2019,UNIV39,2,36,신경과학실습,1,2,4,-,1,1,36,36,0,0,0,0,0,0,0,1,1,0,0,,,,,,,
2019,UNIV39,2,41,정신과학실습2,1,2,4,-,3,3,108,84,0,0,24,0,0,0,1,1,1,0,0,,,,,,,
2019,UNIV39,2,18,성형외과학실습1,0,2,3,-,1,1,40,40,0,0,0,0,0,1,0,1,1,0,1,,,,,,,
2019,UNIV39,2,9,산부인과학실습2,1,2,3,-,2,2,80,80,0,0,0,0,0,1,1,1,1,0,1,,,,,,,
2019,UNIV39,2,16,피부과학실습1,0,2,3,-,1,1,40,40,0,0,0,0,0,1,0,1,1,0,1,,,,,,,
2019,UNIV39,2,22,신경외과학실습1,0,2,3,-,1,1,40,40,0,0,0,0,0,1,0,1,1,0,1,,,,,,,
2019,UNIV39,2,5,소아과학실습1,1,2,3,-,3,3,120,120,0,0,0,0,0,1,1,1,1,0,1,,,,,,,
2019,UNIV39,2,32,핵의학실습,0,2,4,-,1,1,36,36,0,0,0,0,0,0,0,1,1,0,1,,,,,,,
2019,UNIV39,2,13,정형외과학실습1,0,2,3,-,1,1,40,40,0,0,0,0,0,0,0,0,1,0,1,,,,,,,
2019,UNIV39,2,6,정신과학실습1,1,2,3,-,2,2,80,80,0,0,0,0,0,0,1,1,1,0,1,,,,,,,
2019,UNIV39,2,40,진단검사의학실습,1,2,4,-,1,1,36,36,0,0,0,0,0,1,0,1,1,0,0,,,,,,,
2019,UNIV39,2,8,외과학실습2,1,2,3,-,2,2,80,80,0,0,0,0,0,1,1,1,1,0,1,,,,,,,
2020-10-22 10:15:51.329000,YYYY-MM-DD HH24:MI:SS.FF,univ10,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2019,UNIV39,2,35,신경외과학실습2,1,2,4,-,1,1,36,36,0,0,0,0,0,1,0,1,1,0,1,,,,,,,
2019,UNIV39,2,14,가정의학실습1,0,2,3,-,1,1,40,40,0,0,0,0,0,1,0,1,1,0,1,,,,,,,
2019,UNIV39,2,31,이비인후과학실습2,0,2,4,-,1,1,36,36,0,0,0,0,0,1,0,1,1,0,0,,,,,,,
2019,UNIV39,2,19,안과학실습1,0,2,3,-,1,1,40,40,0,0,0,0,0,1,0,1,1,0,1,,,,,,,
2019,UNIV39,2,37,정형외과학실습2,1,2,4,-,1,1,36,36,0,0,0,0,0,1,0,1,1,0,1,,,,,,,
2019,UNIV39,2,28,비뇨기과학실습2,0,2,4,-,1,1,36,36,0,0,0,0,0,1,0,1,1,0,1,,,,,,,
2019,UNIV39,2,4,산부인과학실습1,1,2,3,-,3,3,120,120,0,0,0,0,0,1,1,1,1,0,1,,,,,,,
2019,UNIV39,2,21,응급의학실습1,0,2,3,-,1,1,40,40,0,0,0,0,0,1,0,1,1,0,1,,,,,,,
2020-10-22 10:15:51.330000,YYYY-MM-DD HH24:MI:SS.FF,univ10,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2019,UNIV39,2,24,가정의학실습2,0,2,4,-,1,1,36,28,0,0,8,0,0,1,0,1,1,0,1,,,,,,,
2019,UNIV39,2,29,성형외과학실습2,0,2,4,-,1,1,36,36,0,0,0,0,0,1,0,1,1,0,1,,,,,,,
2019,UNIV39,2,39,응급의학실습2,1,2,4,-,1,1,36,36,0,0,0,0,0,1,1,0,1,0,1,,,,,,,
2019,UNIV39,2,15,직업환경의학실습,0,2,3,-,1,1,40,40,0,0,0,0,0,0,0,1,1,0,1,,,,,,,
2019,UNIV39,2,34,흉부외과학실습,0,2,4,-,1,1,36,36,0,0,0,0,0,0,0,1,1,0,1,,,,,,,
2019,UNIV39,2,2,내과학실습1,1,2,3,-,9,9,360,360,0,0,0,0,0,1,1,1,1,0,1,,,,,,,
2019,UNIV39,2,25,재활의학실습,0,2,4,-,1,1,36,36,0,0,0,0,0,0,0,0,1,0,1,,,,,,,
2019,UNIV39,2,38,영상의학실습2,1,2,4,-,1,1,36,36,0,0,0,0,0,0,0,0,1,0,1,,,,,,,
2020-10-22 10:15:51.331000,YYYY-MM-DD HH24:MI:SS.FF,univ10,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-10-22 10:15:51.333000,YYYY-MM-DD HH24:MI:SS.FF,univ10,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-10-22 10:15:51.335000,YYYY-MM-DD HH24:MI:SS.FF,univ10,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-10-22 10:15:51.336000,YYYY-MM-DD HH24:MI:SS.FF,univ10,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-10-22 10:15:51.338000,YYYY-MM-DD HH24:MI:SS.FF,univ10,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-10-22 10:15:51.340000,YYYY-MM-DD HH24:MI:SS.FF,univ10,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-10-22 10:15:51.341000,YYYY-MM-DD HH24:MI:SS.FF,univ10,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-10-22 10:15:51.343000,YYYY-MM-DD HH24:MI:SS.FF,univ10,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-10-29 20:51:03.386000,YYYY-MM-DD HH24:MI:SS.FF,univ18,1,1,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,
2020-10-29 20:51:03.390000,YYYY-MM-DD HH24:MI:SS.FF,univ18,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,
2020-10-29 20:51:03.392000,YYYY-MM-DD HH24:MI:SS.FF,univ18,1,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-09-28 14:49:43.512000,YYYY-MM-DD HH24:MI:SS.FF,univ36,1,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2020-09-16 19:55:58.148000,YYYY-MM-DD HH24:MI:SS.FF,univ02,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,
2020-09-28 14:49:43.512000,YYYY-MM-DD HH24:MI:SS.FF,univ36,1,1,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2020-09-28 14:49:43.528000,YYYY-MM-DD HH24:MI:SS.FF,univ36,0,1,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2020-09-28 14:49:43.528000,YYYY-MM-DD HH24:MI:SS.FF,univ36,0,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2020-09-28 14:49:43.528000,YYYY-MM-DD HH24:MI:SS.FF,univ36,0,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2020-09-28 14:49:43.528000,YYYY-MM-DD HH24:MI:SS.FF,univ36,0,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2020-09-28 14:49:43.528000,YYYY-MM-DD HH24:MI:SS.FF,univ36,1,1,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2020-09-28 14:49:43.528000,YYYY-MM-DD HH24:MI:SS.FF,univ36,1,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2020-09-28 14:49:43.528000,YYYY-MM-DD HH24:MI:SS.FF,univ36,1,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2020-09-28 14:49:43.543000,YYYY-MM-DD HH24:MI:SS.FF,univ36,0,1,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2020-09-28 14:49:43.543000,YYYY-MM-DD HH24:MI:SS.FF,univ36,1,1,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2020-09-28 14:49:43.543000,YYYY-MM-DD HH24:MI:SS.FF,univ36,1,1,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2020-09-28 14:49:43.543000,YYYY-MM-DD HH24:MI:SS.FF,univ36,1,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2020-09-28 14:49:43.543000,YYYY-MM-DD HH24:MI:SS.FF,univ36,0,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2020-09-28 14:49:43.543000,YYYY-MM-DD HH24:MI:SS.FF,univ36,1,1,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2020-09-28 14:49:43.543000,YYYY-MM-DD HH24:MI:SS.FF,univ36,1,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2020-09-28 14:49:43.543000,YYYY-MM-DD HH24:MI:SS.FF,univ36,1,1,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2020-09-28 14:49:43.543000,YYYY-MM-DD HH24:MI:SS.FF,univ36,0,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2020-09-28 14:49:43.559000,YYYY-MM-DD HH24:MI:SS.FF,univ36,1,1,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2020-09-28 14:49:43.559000,YYYY-MM-DD HH24:MI:SS.FF,univ36,0,1,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2020-09-28 14:49:43.559000,YYYY-MM-DD HH24:MI:SS.FF,univ36,1,1,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2020-09-28 14:49:43.559000,YYYY-MM-DD HH24:MI:SS.FF,univ36,1,1,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2020-09-28 14:49:43.559000,YYYY-MM-DD HH24:MI:SS.FF,univ36,1,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2020-09-28 14:49:43.559000,YYYY-MM-DD HH24:MI:SS.FF,univ36,0,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2020-09-28 14:49:43.559000,YYYY-MM-DD HH24:MI:SS.FF,univ36,0,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2020-09-28 14:49:43.575000,YYYY-MM-DD HH24:MI:SS.FF,univ36,1,1,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2020-09-28 14:49:43.575000,YYYY-MM-DD HH24:MI:SS.FF,univ36,1,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2020-09-28 14:49:43.575000,YYYY-MM-DD HH24:MI:SS.FF,univ36,1,1,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2020-09-28 14:49:43.575000,YYYY-MM-DD HH24:MI:SS.FF,univ36,0,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2020-09-28 14:49:43.575000,YYYY-MM-DD HH24:MI:SS.FF,univ36,0,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,
입문,IPE,Gruop I ),1,2,3,1,2,21,40,1600,1600,0,,,,,1,1,1,1,1,0,,,,,,,,
Group II,III),1,2,4,1,2,21,21,840,680,160,0,,,1,,1,1,1,1,0,,,,,,,,,
2019,UNIV35,2,23,외과학실습2,1,2,4,1,3,3,120,120,,,,,0,1,1,1,1,1,0,,,,,,,
2020-10-05 16:45:37.036000,YYYY-MM-DD HH24:MI:SS.FF,univ30,0,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,
2019,UNIV35,2,29,재활의학실습,1,2,4,1,1,1,40,40,,,,,0,1,1,1,1,1,0,,,,,,,
2019,UNIV35,2,16,성형외과학실습,1,2,3,2,1,1,40,40,,,,,0,1,1,1,1,1,0,,,,,,,
2019,UNIV35,2,15,신경외과학실습,1,2,3,2,1,1,40,40,,,,,0,1,1,1,1,1,0,,,,,,,
2019,UNIV35,2,28,방사선종양학실습,1,2,4,1,1,1,40,40,,,,,0,1,1,1,1,1,0,,,,,,,
2019,UNIV05,2,31,면역학 연구,0,2,4,1,4,4,160,,,,,160,0,1,0,1,1,1,0,,,,,,,
2019,UNIV35,2,27,마취틍증의학실습,1,2,4,1,1,1,40,40,,,,,0,1,1,1,1,1,0,,,,,,,
2019,UNIV35,2,22,내과학실습3,1,2,4,1,4,4,160,160,,,,,0,1,1,1,1,1,0,,,,,,,
2019,UNIV35,2,1,내과학실습1,1,2,3,1,4,4,160,160,,,,,0,1,1,1,1,1,0,,,,,,,
2019,UNIV35,2,13,흉부외과학실습,1,2,3,2,1,1,40,40,,,,,0,1,1,1,1,1,0,,,,,,,
2019,UNIV35,2,26,진단검사의학실습,1,2,4,1,1,1,40,40,,,,,0,1,1,1,1,1,0,,,,,,,
2019,UNIV05,2,22,마취통증의학실습,1,2,4,1,1,1,40,33,,,5,2,0,1,1,1,1,1,1,,,,,,,
2019,UNIV35,2,12,외과학실습1,1,2,3,2,3,3,120,120,,,,,0,1,1,1,1,1,0,,,,,,,
2019,UNIV35,2,14,정형외과학실습,1,2,3,2,1,1,40,40,,,,,0,1,1,1,1,1,0,,,,,,,
2019,UNIV05,2,42,자율선택 현장실습,1,2,4,2,2,2,160,,,,,160,0,0,0,0,1,0,1,,,,,,,
2019,UNIV05,2,6,응급소생학 임상실습,1,2,3,1,2,2,2,80,,,,78,2,0,1,1,1,1,1,,,,,,,
2019,UNIV05,2,9,가정의학 임상실습,1,2,3,1,2,1,1,40,,,35,4,1,0,1,1,1,1,1,,,,,,,
2019,UNIV05,2,23,직업환경의학실습,1,2,4,1,1,1,40,40,,,,,0,1,0,1,1,0,1,,,,,,,
2019,UNIV05,2,14,재활의학 실습,1,2,4,1,1,1,40,40,,,,,0,1,1,1,1,1,1,,,,,,,
2019,UNIV05,2,29,생리학 연구,0,2,4,1,4,4,160,,,,,160,0,1,0,1,1,1,0,,,,,,,
2019,UNIV05,2,7,신경학 임상실습,1,2,3,1,2,2,2,80,,,,,80,0,1,1,1,1,1,,,,,,,
2019,UNIV05,2,27,분자형태학 연구,0,2,4,1,4,4,160,,,,,160,0,1,0,1,1,1,0,,,,,,,
2019,UNIV05,2,2,외과학 임상실습,1,2,3,1,2,8,8,320,,,,317,3,0,1,1,1,1,1,,,,,,,
두경부유방재건성형외과),0,2,4,1,1,1,40,40,0,1,1,1,,,,,1,0,1,,,,,,,,,,,
2019,UNIV05,2,20,안과학실습,1,2,4,1,1,1,40,38,,,,2,0,1,1,1,1,1,1,,,,,,,
2019,UNIV05,2,10,영상의학 임상실습,1,2,3,1,2,1,1,40,,,36,,4,0,1,1,1,1,1,,,,,,,
2019,UNIV05,2,3,소아과학 임상실습,1,2,3,1,2,4,4,160,,,149,8,3,0,1,1,1,1,1,,,,,,,
저침습수술및로봇수술),0,2,4,1,1,1,40,40,0,1,1,1,,,,,1,1,1,,,,,,,,,,,
임상시험센터),0,2,4,1,1,1,40,40,0,1,1,1,,,,,1,1,1,,,,,,,,,,,
2019,UNIV05,2,8,지역사회의학 임상실습,1,2,3,1,2,1,1,40,,4,16,4,16,0,1,1,1,1,1,,,,,,,
2019,UNIV05,2,13,사회봉사,1,2,4,1,1,1,40,,,,40,,0,0,0,0,1,0,1,,,,,,,
불임클리닉),0,2,4,1,1,1,40,40,0,1,1,1,,,,,1,1,1,,,,,,,,,,,
2019,UNIV05,2,30,미생물학 연구,0,2,4,1,4,4,160,,,,,160,0,1,0,1,1,1,0,,,,,,,
2019,UNIV05,2,11,진단검사의학 임상실습,1,2,3,1,2,1,1,40,,,,38,2,0,1,1,1,1,1,,,,,,,
2019,UNIV05,2,16,방사선종양학실습,1,2,4,1,1,1,40,40,,,,,0,1,1,1,1,1,1,,,,,,,
소아심장클리닉),0,2,4,1,1,1,40,40,0,1,1,1,,,,,1,1,0,,,,,,,,,,,
2019,UNIV05,2,28,생화학 및 세포생물학 연구,0,2,4,1,4,4,160,,,,,160,0,1,0,1,1,1,0,,,,,,,
2019,UNIV05,2,18,피부과학실습,1,2,4,1,1,1,40,37,,,3,,0,1,1,1,1,1,1,,,,,,,
2019,UNIV05,2,4,산부인과학 임상실습,1,2,3,1,2,4,4,160,,,135,24,1,0,1,1,1,1,1,,,,,,,
2019,UNIV05,2,15,핵의학실습,1,2,4,1,1,1,40,40,,,,,0,1,1,1,1,1,1,,,,,,,
2019,UNIV05,2,24,법의학 실습,0,2,4,1,2,2,80,72,,,,8,0,1,0,1,1,0,1,,,,,,,
2019,UNIV05,2,34,분자의학 연구,0,2,4,1,4,4,160,,,,,160,0,1,0,1,1,1,0,,,,,,,
2019,UNIV05,2,1,내과학 임상실습,1,2,3,1,2,12,12,480,426,,40,7,7,0,1,1,1,1,1,,,,,,,
2019,UNIV05,2,33,기생충학 연구,0,2,4,1,4,4,160,,,,,160,0,1,0,1,1,1,0,,,,,,,
2019,UNIV05,2,21,이비인후과학실습,1,2,4,1,1,1,40,36,,,4,,0,1,1,1,1,1,1,,,,,,,
2019,UNIV05,2,5,정신의학 임상실습,1,2,3,1,2,4,4,160,,,127,32,1,0,1,1,1,1,1,,,,,,,
2019,UNIV05,2,25,의용공학 선택실습,0,2,4,1,2,2,80,80,,,,,0,1,1,1,1,1,1,,,,,,,
2019,UNIV05,2,32,약리학 연구,0,2,4,1,4,4,160,,,,,160,0,1,0,1,1,1,0,,,,,,,
혈관외과),0,2,4,1,1,1,40,40,0,1,1,1,,,,,1,1,0,,,,,,,,,,,
2019,UNIV05,2,17,병리과학실습,1,2,4,1,1,1,40,40,,,,,0,1,1,1,1,1,1,,,,,,,
